dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
149,2,21,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.0017028121510520577,0.0017968714237213135,-0.044170085340738297
150,2,22,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.0017028198344632983,0.0017969105392694473,-0.0441700778901577
151,2,23,1.0,0.9983158111572266,0,0,0.0,0.0,0.0,-0.0017028002766892314,0.0017968770116567612,-0.04417009651660919
152,2,24,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.001734336488880217,0.0018447614274919033,-0.04321620613336563
153,2,25,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343390500172973,0.0018447530455887318,-0.04321617633104324
154,2,26,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343320650979877,0.0018447698093950748,-0.04321623221039772
155,2,27,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343390500172973,0.0018447390757501125,-0.04321612790226936
156,2,28,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343381186947227,0.0018447614274919033,-0.04321619123220444
157,2,29,1.0,0.9986864328384399,0,0,0.0,0.0,0.0,-0.0017343218205496669,0.0018447446636855602,-0.04321618005633354
158,2,30,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343218205496669,0.0018447530455887318,-0.04321615770459175
159,2,31,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343218205496669,0.001844747457653284,-0.04321618005633354
160,2,32,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343278741464019,0.001844767015427351,-0.043216168880462646
161,2,33,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343399813398719,0.0018447698093950748,-0.043216124176979065
162,2,34,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343253130093217,0.0018447698093950748,-0.043216269463300705
163,2,35,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343253130093217,0.0018447390757501125,-0.04321615770459175
164,2,36,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343106446787715,0.0018447390757501125,-0.04321619123220444
165,2,37,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343201907351613,0.0018447249894961715,-0.043216146528720856
166,2,38,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343339277431369,0.001844733371399343,-0.043216146528720856
167,2,39,1.0,0.9986863732337952,0,0,0.0,0.0,0.0,-0.0017343406798318028,0.0018447418697178364,-0.04321615770459175
