dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
159,2,31,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.0033616134896874428,0.004552908707410097,-0.044894151389598846
160,2,32,1.0,0.9953699111938477,0,0,0.0,0.0,0.0,-0.0033616144210100174,0.004552911501377821,-0.044894129037857056
161,2,33,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361594397574663,0.004552900325506926,-0.044894129037857056
162,2,34,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361575771123171,0.004552880302071571,-0.04489413648843765
163,2,35,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361581824719906,0.004552885890007019,-0.04489407315850258
164,2,36,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.0033615874126553535,0.004552897065877914,-0.04489411041140556
165,2,37,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361592534929514,0.004552891477942467,-0.04489416629076004
166,2,38,1.0,0.9953700304031372,0,0,0.0,0.0,0.0,-0.0033616134896874428,0.004552891477942467,-0.044894151389598846
167,2,39,1.0,0.9953700304031372,0,0,0.0,0.0,0.0,-0.0033615920692682266,0.004552874714136124,-0.04489411041140556
168,2,40,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361597191542387,0.004552891477942467,-0.04489408805966377
169,2,41,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361592534929514,0.004552891477942467,-0.04489407688379288
170,2,42,1.0,0.996174156665802,0,0,0.0,0.0,-1.0,-0.0032420121133327484,0.004369715694338083,-0.04484573379158974
171,2,43,1.0,0.9975842237472534,0,0,0.0,0.0,-1.0,-0.0031472300179302692,0.004393861163407564,-0.04244514927268028
172,2,44,1.0,0.9986591935157776,0,0,0.0,0.0,-1.0,-0.003969482146203518,0.004187989979982376,-0.03951603174209595
173,2,45,1.0,1.0021284818649292,0,0,0.0,0.0,-1.0,-0.003977486398071051,0.004206819459795952,-0.04748862609267235
174,2,46,1.0,1.0007165670394897,0,0,0.0,0.0,-1.0,-0.005075639113783836,0.004671993665397167,-0.024081841111183167
175,2,47,1.0,1.003351092338562,0,0,0.0,0.0,-1.0,-0.005280454643070698,0.004794883541762829,-0.030795972794294357
176,2,48,1.0,1.0041730403900146,0,0,0.0,0.0,-1.0,-0.005387820303440094,0.004155040718615055,-0.021448373794555664
177,2,49,1.0,1.0047625303268433,0,0,0.0,0.0,0.0,-0.005029604304581881,0.004379634279757738,-0.01883588545024395
178,2,50,1.0,1.0039607286453247,0,0,0.0,0.0,0.0,-0.005090219900012016,0.0038880722131580114,-0.012744439765810966
179,2,51,1.0,1.0039597749710083,0,0,0.0,0.0,0.0,-0.005087872967123985,0.0038856561295688152,-0.012703541666269302
